Age,Gender,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Frequency of Purchases,Age Group,Review_Rating_Binned,Purchase_Amount_Binned
51,0,Footwear,55,Spring,5.0,0,,20,Weekly,46–55,4,"(52.0, 60.0]"
62,0,Footwear,58,Fall,4.3,0,,3,Bi-Weekly,56–65,3,"(52.0, 60.0]"
18,0,Outerwear,28,Winter,4.1,0,,32,Fortnightly,18–25,3,"(19.92, 28.0]"
48,0,Clothing,37,Spring,4.5,0,,35,Monthly,46–55,3,"(36.0, 44.0]"
20,0,Clothing,78,Spring,3.6,0,,31,Monthly,18–25,2,"(76.0, 84.0]"
32,0,Clothing,73,Fall,3.0,0,,13,Annually,26–35,0,"(68.0, 76.0]"
26,0,Outerwear,20,Spring,3.7,0,,3,Fortnightly,26–35,2,"(19.92, 28.0]"
31,0,Clothing,60,Winter,4.3,0,,48,Bi-Weekly,26–35,3,"(52.0, 60.0]"
55,0,Accessories,71,Fall,4.6,0,,15,Bi-Weekly,56–65,4,"(68.0, 76.0]"
49,0,Clothing,89,Fall,4.7,0,,13,Annually,46–55,4,"(84.0, 92.0]"
42,0,Clothing,53,Fall,4.6,0,,21,Monthly,36–45,4,"(52.0, 60.0]"
64,0,Accessories,87,Summer,3.0,0,,29,Fortnightly,56–65,0,"(84.0, 92.0]"
68,0,Accessories,37,Spring,3.4,0,,24,Quarterly,65+,1,"(36.0, 44.0]"
68,0,Clothing,37,Fall,3.8,0,,21,Annually,65+,2,"(36.0, 44.0]"
41,0,Accessories,78,Spring,3.1,0,,5,Bi-Weekly,36–45,1,"(76.0, 84.0]"
51,0,Footwear,23,Spring,4.4,0,,47,Quarterly,46–55,3,"(19.92, 28.0]"
44,0,Clothing,73,Spring,4.5,0,,34,Every 3 Months,36–45,3,"(68.0, 76.0]"
27,0,Accessories,27,Fall,2.8,0,,45,Fortnightly,26–35,0,"(19.92, 28.0]"
36,0,Outerwear,59,Winter,2.7,0,,12,Annually,36–45,0,"(52.0, 60.0]"
19,0,Accessories,53,Spring,3.4,0,,31,Weekly,18–25,1,"(52.0, 60.0]"
49,0,Clothing,42,Summer,4.6,0,,43,Annually,46–55,4,"(36.0, 44.0]"
18,0,Accessories,45,Fall,5.0,0,,5,Annually,18–25,4,"(44.0, 52.0]"
36,0,Accessories,89,Winter,3.5,0,,36,Quarterly,36–45,1,"(84.0, 92.0]"
36,0,Clothing,85,Fall,3.3,0,,12,Annually,36–45,1,"(84.0, 92.0]"
19,0,Outerwear,69,Summer,4.5,0,,31,Bi-Weekly,18–25,3,"(68.0, 76.0]"
43,0,Footwear,66,Spring,3.1,0,,31,Bi-Weekly,36–45,1,"(60.0, 68.0]"
31,0,Clothing,42,Summer,4.0,0,,15,Weekly,26–35,2,"(36.0, 44.0]"
63,0,Clothing,40,Spring,2.5,0,,11,Weekly,56–65,0,"(36.0, 44.0]"
41,0,Clothing,82,Winter,4.4,0,,18,Monthly,36–45,3,"(76.0, 84.0]"
48,0,Footwear,88,Spring,4.4,0,,9,Quarterly,46–55,3,"(84.0, 92.0]"
68,0,Footwear,99,Summer,3.2,0,,11,Weekly,65+,1,"(92.0, 100.0]"
53,0,Accessories,85,Spring,3.8,0,,38,Bi-Weekly,46–55,2,"(84.0, 92.0]"
36,0,Accessories,57,Fall,4.6,0,,42,Quarterly,36–45,4,"(52.0, 60.0]"
46,0,Clothing,56,Summer,4.9,0,,41,Monthly,46–55,4,"(52.0, 60.0]"
21,0,Footwear,79,Winter,3.5,0,,45,Monthly,18–25,1,"(76.0, 84.0]"
52,0,Clothing,67,Summer,3.4,0,,41,Bi-Weekly,46–55,1,"(60.0, 68.0]"
66,0,Accessories,61,Winter,3.9,0,,35,Weekly,65+,2,"(60.0, 68.0]"
19,0,Clothing,37,Winter,3.9,0,,21,Every 3 Months,18–25,2,"(36.0, 44.0]"
44,0,Clothing,75,Fall,4.2,0,,13,Bi-Weekly,36–45,3,"(68.0, 76.0]"
50,0,Clothing,21,Winter,3.4,0,,23,Fortnightly,46–55,1,"(19.92, 28.0]"
51,0,Clothing,89,Winter,4.9,0,,6,Weekly,46–55,4,"(84.0, 92.0]"
25,0,Footwear,24,Fall,2.9,0,,39,Annually,26–35,0,"(19.92, 28.0]"
62,0,Clothing,27,Spring,4.9,0,,7,Quarterly,56–65,4,"(19.92, 28.0]"
48,0,Clothing,26,Summer,4.6,0,,32,Every 3 Months,46–55,4,"(19.92, 28.0]"
62,0,Footwear,82,Spring,3.6,0,,43,Quarterly,56–65,2,"(76.0, 84.0]"
22,0,Clothing,28,Winter,4.3,0,,15,Monthly,18–25,3,"(19.92, 28.0]"
48,0,Accessories,65,Fall,4.6,0,,48,Annually,46–55,4,"(60.0, 68.0]"
48,0,Clothing,82,Winter,4.7,0,,35,Weekly,46–55,4,"(76.0, 84.0]"
62,0,Accessories,38,Winter,3.5,0,,41,Quarterly,56–65,1,"(36.0, 44.0]"
24,0,Clothing,33,Spring,2.8,0,,14,Weekly,18–25,0,"(28.0, 36.0]"
39,0,Footwear,38,Summer,4.0,0,,22,Monthly,36–45,2,"(36.0, 44.0]"
35,0,Accessories,48,Spring,4.3,0,,16,Every 3 Months,36–45,3,"(44.0, 52.0]"
47,0,Footwear,35,Summer,3.8,0,,2,Bi-Weekly,46–55,2,"(28.0, 36.0]"
22,0,Clothing,29,Fall,3.0,0,,13,Every 3 Months,18–25,0,"(28.0, 36.0]"
38,0,Clothing,48,Fall,4.6,0,,38,Fortnightly,36–45,4,"(44.0, 52.0]"
53,0,Footwear,87,Fall,4.8,0,,43,Weekly,46–55,4,"(84.0, 92.0]"
31,0,Accessories,62,Fall,4.7,0,,26,Quarterly,26–35,4,"(60.0, 68.0]"
31,0,Clothing,96,Spring,3.9,0,,39,Weekly,26–35,2,"(92.0, 100.0]"
65,0,Accessories,41,Fall,4.0,0,,50,Monthly,65+,2,"(36.0, 44.0]"
48,0,Accessories,42,Winter,3.7,0,,40,Every 3 Months,46–55,2,"(36.0, 44.0]"
18,0,Clothing,57,Winter,3.7,0,,12,Fortnightly,18–25,2,"(52.0, 60.0]"
46,0,Accessories,65,Spring,4.2,0,,33,Every 3 Months,46–55,3,"(60.0, 68.0]"
52,0,Clothing,54,Fall,4.7,0,,49,Weekly,46–55,4,"(52.0, 60.0]"
50,0,Clothing,22,Winter,4.3,0,,43,Bi-Weekly,46–55,3,"(19.92, 28.0]"
49,0,Footwear,96,Fall,4.9,0,,14,Monthly,46–55,4,"(92.0, 100.0]"
69,0,Accessories,81,Summer,3.9,0,,21,Every 3 Months,65+,2,"(76.0, 84.0]"
36,0,Clothing,46,Fall,3.4,0,,31,Quarterly,36–45,1,"(44.0, 52.0]"
30,0,Clothing,74,Spring,4.2,0,,29,Fortnightly,26–35,3,"(68.0, 76.0]"
25,0,Footwear,50,Winter,4.7,0,,32,Monthly,26–35,4,"(44.0, 52.0]"
19,0,Clothing,80,Winter,4.0,0,,16,Bi-Weekly,18–25,2,"(76.0, 84.0]"
34,0,Footwear,56,Summer,4.0,0,,38,Bi-Weekly,26–35,2,"(52.0, 60.0]"
29,0,Clothing,69,Winter,3.1,0,,34,Every 3 Months,26–35,1,"(68.0, 76.0]"
50,0,Clothing,97,Spring,4.2,0,,30,Quarterly,46–55,3,"(92.0, 100.0]"
31,0,Clothing,66,Winter,3.7,0,,14,Fortnightly,26–35,2,"(60.0, 68.0]"
41,0,Accessories,70,Spring,3.1,0,,33,Monthly,36–45,1,"(68.0, 76.0]"
52,0,Footwear,50,Winter,3.7,0,,35,Weekly,46–55,2,"(44.0, 52.0]"
27,0,Clothing,85,Spring,3.2,0,,13,Quarterly,26–35,1,"(84.0, 92.0]"
49,0,Accessories,59,Summer,2.8,0,,30,Fortnightly,46–55,0,"(52.0, 60.0]"
69,0,Clothing,74,Summer,2.9,0,,30,Monthly,65+,0,"(68.0, 76.0]"
45,0,Accessories,38,Winter,3.5,0,,47,Annually,46–55,1,"(36.0, 44.0]"
20,0,Clothing,99,Spring,3.8,0,,1,Every 3 Months,18–25,2,"(92.0, 100.0]"
25,0,Clothing,97,Spring,4.7,0,,1,Weekly,26–35,4,"(92.0, 100.0]"
38,0,Accessories,67,Summer,4.5,0,,33,Annually,36–45,3,"(60.0, 68.0]"
55,0,Clothing,20,Winter,3.9,0,,43,Weekly,56–65,2,"(19.92, 28.0]"
62,0,Accessories,45,Spring,3.4,0,,37,Weekly,56–65,1,"(44.0, 52.0]"
54,0,Footwear,52,Winter,4.6,0,,23,Quarterly,46–55,4,"(44.0, 52.0]"
61,0,Clothing,68,Fall,4.6,0,,12,Annually,56–65,4,"(60.0, 68.0]"
50,0,Footwear,98,Fall,4.7,0,,30,Fortnightly,46–55,4,"(92.0, 100.0]"
65,0,Footwear,83,Fall,3.2,0,,7,Weekly,65+,1,"(76.0, 84.0]"
68,0,Clothing,51,Summer,5.0,0,,20,Monthly,65+,4,"(44.0, 52.0]"
55,0,Accessories,21,Spring,4.5,0,,10,Monthly,56–65,3,"(19.92, 28.0]"
57,0,Accessories,92,Spring,3.5,0,,40,Every 3 Months,56–65,1,"(84.0, 92.0]"
56,0,Footwear,63,Spring,4.5,0,,21,Monthly,56–65,3,"(60.0, 68.0]"
29,0,Accessories,56,Spring,3.2,0,,17,Bi-Weekly,26–35,1,"(52.0, 60.0]"
24,0,Clothing,95,Spring,4.6,0,,5,Weekly,18–25,4,"(92.0, 100.0]"
59,0,Clothing,66,Winter,4.0,0,,22,Annually,56–65,2,"(60.0, 68.0]"
62,0,Outerwear,28,Spring,4.2,0,,5,Weekly,56–65,3,"(19.92, 28.0]"
58,0,Accessories,83,Winter,4.1,0,,18,Every 3 Months,56–65,3,"(76.0, 84.0]"
64,0,Clothing,55,Fall,3.6,0,,42,Every 3 Months,56–65,2,"(52.0, 60.0]"
48,0,Footwear,28,Spring,3.7,0,,22,Annually,46–55,2,"(19.92, 28.0]"
60,0,Accessories,79,Summer,3.6,0,,37,Bi-Weekly,56–65,2,"(76.0, 84.0]"
52,0,Accessories,31,Summer,3.8,0,,23,Annually,46–55,2,"(28.0, 36.0]"
63,0,Clothing,37,Fall,3.0,0,,47,Fortnightly,56–65,0,"(36.0, 44.0]"
44,0,Clothing,34,Summer,3.4,0,,11,Fortnightly,36–45,1,"(28.0, 36.0]"
63,0,Footwear,74,Winter,4.8,0,,32,Weekly,56–65,4,"(68.0, 76.0]"
66,0,Accessories,31,Spring,2.6,0,,20,Weekly,65+,0,"(28.0, 36.0]"
22,0,Accessories,66,Winter,2.9,0,,3,Quarterly,18–25,0,"(60.0, 68.0]"
62,0,Footwear,99,Spring,4.9,0,,32,Weekly,56–65,4,"(92.0, 100.0]"
39,0,Clothing,55,Spring,5.0,0,,5,Fortnightly,36–45,4,"(52.0, 60.0]"
25,0,Clothing,23,Spring,4.6,0,,45,Quarterly,26–35,4,"(19.92, 28.0]"
70,0,Clothing,88,Fall,4.2,0,,43,Bi-Weekly,65+,3,"(84.0, 92.0]"
52,0,Outerwear,26,Summer,4.9,0,,1,Every 3 Months,46–55,4,"(19.92, 28.0]"
68,0,Accessories,94,Summer,4.8,0,,9,Quarterly,65+,4,"(92.0, 100.0]"
18,0,Clothing,25,Fall,3.0,0,,13,Every 3 Months,18–25,0,"(19.92, 28.0]"
18,0,Clothing,96,Fall,3.5,0,,5,Annually,18–25,1,"(92.0, 100.0]"
63,0,Footwear,29,Spring,3.4,0,,39,Fortnightly,56–65,1,"(28.0, 36.0]"
47,0,Footwear,36,Winter,3.4,0,,7,Weekly,46–55,1,"(28.0, 36.0]"
43,0,Clothing,90,Summer,4.9,0,,8,Every 3 Months,36–45,4,"(84.0, 92.0]"
60,0,Accessories,38,Summer,4.4,0,,40,Annually,56–65,3,"(36.0, 44.0]"
49,0,Accessories,52,Spring,4.2,0,,35,Monthly,46–55,3,"(44.0, 52.0]"
28,0,Clothing,88,Spring,3.1,0,,14,Monthly,26–35,1,"(84.0, 92.0]"
32,0,Accessories,56,Summer,4.0,0,,26,Monthly,26–35,2,"(52.0, 60.0]"
29,0,Footwear,71,Spring,4.8,0,,14,Quarterly,26–35,4,"(68.0, 76.0]"
35,0,Footwear,94,Fall,3.3,0,,9,Fortnightly,36–45,1,"(92.0, 100.0]"
23,0,Clothing,97,Winter,4.7,0,,32,Annually,18–25,4,"(92.0, 100.0]"
70,0,Clothing,27,Summer,3.2,0,,15,Every 3 Months,65+,1,"(19.92, 28.0]"
23,0,Clothing,28,Spring,5.0,0,,25,Monthly,18–25,4,"(19.92, 28.0]"
43,0,Clothing,67,Fall,4.9,0,,27,Monthly,36–45,4,"(60.0, 68.0]"
29,0,Clothing,70,Fall,4.9,0,,39,Quarterly,26–35,4,"(68.0, 76.0]"
61,0,Outerwear,95,Fall,3.7,0,,49,Bi-Weekly,56–65,2,"(92.0, 100.0]"
29,0,Footwear,24,Spring,3.0,0,,12,Bi-Weekly,26–35,0,"(19.92, 28.0]"
66,0,Accessories,35,Winter,2.6,0,,13,Weekly,65+,0,"(28.0, 36.0]"
46,0,Footwear,22,Winter,2.6,0,,22,Quarterly,46–55,0,"(19.92, 28.0]"
34,0,Accessories,66,Fall,4.8,0,,19,Every 3 Months,26–35,4,"(60.0, 68.0]"
51,0,Clothing,83,Summer,3.2,0,,3,Bi-Weekly,46–55,1,"(76.0, 84.0]"
26,0,Clothing,95,Fall,4.9,0,,50,Weekly,26–35,4,"(92.0, 100.0]"
23,0,Clothing,41,Summer,3.4,0,,15,Annually,18–25,1,"(36.0, 44.0]"
52,0,Clothing,77,Summer,2.7,0,,44,Every 3 Months,46–55,0,"(76.0, 84.0]"
39,0,Footwear,52,Fall,4.8,0,,48,Monthly,36–45,4,"(44.0, 52.0]"
39,0,Accessories,41,Winter,4.1,0,,4,Bi-Weekly,36–45,3,"(36.0, 44.0]"
33,0,Clothing,28,Winter,4.6,0,,12,Bi-Weekly,26–35,4,"(19.92, 28.0]"
33,0,Clothing,90,Summer,4.4,0,,33,Annually,26–35,3,"(84.0, 92.0]"
23,0,Accessories,55,Spring,3.5,0,,40,Annually,18–25,1,"(52.0, 60.0]"
31,0,Accessories,73,Spring,4.8,0,,38,Every 3 Months,26–35,4,"(68.0, 76.0]"
27,0,Clothing,87,Fall,2.9,0,,19,Every 3 Months,26–35,0,"(84.0, 92.0]"
48,0,Outerwear,89,Winter,3.2,0,,38,Quarterly,46–55,1,"(84.0, 92.0]"
61,0,Footwear,82,Spring,4.4,0,,18,Fortnightly,56–65,3,"(76.0, 84.0]"
63,0,Footwear,80,Spring,4.6,0,,24,Monthly,56–65,4,"(76.0, 84.0]"
19,0,Accessories,87,Summer,2.6,0,,29,Quarterly,18–25,0,"(84.0, 92.0]"
21,0,Clothing,41,Spring,3.1,0,,14,Annually,18–25,1,"(36.0, 44.0]"
28,0,Clothing,83,Spring,4.3,0,,44,Fortnightly,26–35,3,"(76.0, 84.0]"
29,0,Accessories,71,Summer,3.1,0,,18,Quarterly,26–35,1,"(68.0, 76.0]"
23,0,Clothing,76,Spring,4.6,0,,19,Bi-Weekly,18–25,4,"(68.0, 76.0]"
37,0,Accessories,34,Spring,4.6,0,,4,Weekly,36–45,4,"(28.0, 36.0]"
67,0,Clothing,81,Spring,2.7,0,,25,Bi-Weekly,65+,0,"(76.0, 84.0]"
34,0,Clothing,47,Summer,3.0,0,,3,Monthly,26–35,0,"(44.0, 52.0]"
58,0,Clothing,36,Summer,3.3,0,,40,Quarterly,56–65,1,"(28.0, 36.0]"
45,0,Clothing,51,Spring,2.7,0,,5,Weekly,46–55,0,"(44.0, 52.0]"
63,0,Clothing,86,Fall,3.3,0,,17,Annually,56–65,1,"(84.0, 92.0]"
68,0,Clothing,41,Fall,4.3,0,,36,Every 3 Months,65+,3,"(36.0, 44.0]"
41,0,Footwear,90,Fall,4.8,0,,41,Annually,36–45,4,"(84.0, 92.0]"
50,0,Accessories,93,Fall,3.3,0,,20,Bi-Weekly,46–55,1,"(92.0, 100.0]"
24,0,Accessories,56,Fall,4.3,0,,2,Every 3 Months,18–25,3,"(52.0, 60.0]"
21,0,Clothing,39,Summer,3.0,0,,31,Monthly,18–25,0,"(36.0, 44.0]"
18,0,Outerwear,86,Fall,4.8,0,,23,Fortnightly,18–25,4,"(84.0, 92.0]"
63,0,Clothing,82,Spring,2.9,0,,30,Annually,56–65,0,"(76.0, 84.0]"
47,0,Footwear,29,Summer,3.6,0,,26,Every 3 Months,46–55,2,"(28.0, 36.0]"
58,0,Accessories,27,Fall,3.5,0,,40,Annually,56–65,1,"(19.92, 28.0]"
46,0,Accessories,25,Spring,4.7,0,,19,Annually,46–55,4,"(19.92, 28.0]"
35,0,Clothing,31,Winter,4.4,0,,4,Monthly,36–45,3,"(28.0, 36.0]"
42,0,Clothing,23,Winter,3.3,0,,33,Fortnightly,36–45,1,"(19.92, 28.0]"
48,0,Accessories,47,Fall,4.3,0,,29,Monthly,46–55,3,"(44.0, 52.0]"
28,0,Accessories,67,Fall,4.0,0,,47,Bi-Weekly,26–35,2,"(60.0, 68.0]"
44,0,Accessories,75,Winter,4.9,0,,50,Weekly,36–45,4,"(68.0, 76.0]"
60,0,Footwear,82,Summer,2.9,0,,28,Fortnightly,56–65,0,"(76.0, 84.0]"
38,0,Footwear,32,Summer,4.0,0,,5,Fortnightly,36–45,2,"(28.0, 36.0]"
46,0,Clothing,41,Fall,4.3,0,,12,Annually,46–55,3,"(36.0, 44.0]"
39,0,Accessories,89,Winter,2.7,0,,4,Weekly,36–45,0,"(84.0, 92.0]"
22,0,Accessories,82,Fall,5.0,0,,22,Bi-Weekly,18–25,4,"(76.0, 84.0]"
44,0,Accessories,99,Winter,4.4,0,,32,Weekly,36–45,3,"(92.0, 100.0]"
69,0,Clothing,98,Fall,3.5,0,,32,Quarterly,65+,1,"(92.0, 100.0]"
39,0,Accessories,54,Winter,3.3,0,,48,Every 3 Months,36–45,1,"(52.0, 60.0]"
53,0,Clothing,88,Summer,3.8,0,,35,Monthly,46–55,2,"(84.0, 92.0]"
52,0,Clothing,43,Summer,4.5,0,,44,Fortnightly,46–55,3,"(36.0, 44.0]"
65,0,Accessories,73,Winter,4.8,0,,29,Weekly,65+,4,"(68.0, 76.0]"
48,0,Accessories,50,Fall,2.9,0,,26,Monthly,46–55,0,"(44.0, 52.0]"
27,0,Footwear,73,Spring,3.2,0,,3,Quarterly,26–35,1,"(68.0, 76.0]"
39,0,Accessories,51,Spring,2.8,0,,1,Bi-Weekly,36–45,0,"(44.0, 52.0]"
59,0,Clothing,22,Winter,3.3,0,,17,Annually,56–65,1,"(19.92, 28.0]"
52,0,Footwear,32,Fall,3.3,0,,17,Fortnightly,46–55,1,"(28.0, 36.0]"
50,0,Footwear,38,Summer,4.2,0,,36,Weekly,46–55,3,"(36.0, 44.0]"
32,0,Footwear,66,Winter,3.6,0,,32,Fortnightly,26–35,2,"(60.0, 68.0]"
40,0,Accessories,20,Spring,4.6,0,,50,Bi-Weekly,36–45,4,"(19.92, 28.0]"
26,0,Outerwear,44,Summer,3.6,0,,39,Annually,26–35,2,"(36.0, 44.0]"
47,0,Accessories,31,Spring,4.0,0,,17,Monthly,46–55,2,"(28.0, 36.0]"
51,0,Outerwear,45,Fall,2.7,0,,39,Every 3 Months,46–55,0,"(44.0, 52.0]"
47,0,Clothing,71,Summer,4.4,0,,5,Annually,46–55,3,"(68.0, 76.0]"
53,0,Accessories,96,Fall,3.2,0,,47,Annually,46–55,1,"(92.0, 100.0]"
35,0,Clothing,32,Winter,2.6,0,,18,Weekly,36–45,0,"(28.0, 36.0]"
38,0,Accessories,90,Summer,3.4,0,,31,Every 3 Months,36–45,1,"(84.0, 92.0]"
69,0,Accessories,68,Spring,5.0,0,,39,Fortnightly,65+,4,"(60.0, 68.0]"
47,0,Clothing,45,Winter,2.9,0,,12,Weekly,46–55,0,"(44.0, 52.0]"
31,0,Clothing,67,Winter,5.0,0,,45,Bi-Weekly,26–35,4,"(60.0, 68.0]"
68,0,Clothing,57,Fall,4.4,0,,33,Fortnightly,65+,3,"(52.0, 60.0]"
51,0,Clothing,60,Summer,3.5,0,,3,Annually,46–55,1,"(52.0, 60.0]"
20,0,Accessories,32,Spring,3.8,0,,5,Every 3 Months,18–25,2,"(28.0, 36.0]"
27,0,Accessories,29,Fall,3.8,0,,23,Monthly,26–35,2,"(28.0, 36.0]"
67,0,Outerwear,20,Spring,3.9,0,,39,Fortnightly,65+,2,"(19.92, 28.0]"
21,0,Accessories,98,Winter,3.3,0,,10,Annually,18–25,1,"(92.0, 100.0]"
20,0,Clothing,27,Fall,2.9,0,,4,Bi-Weekly,18–25,0,"(19.92, 28.0]"
35,0,Outerwear,67,Spring,3.7,0,,18,Monthly,36–45,2,"(60.0, 68.0]"
58,0,Footwear,82,Winter,3.7,0,,1,Every 3 Months,56–65,2,"(76.0, 84.0]"
28,0,Clothing,72,Fall,4.6,0,,18,Fortnightly,26–35,4,"(68.0, 76.0]"
27,0,Footwear,77,Fall,4.9,0,,46,Annually,26–35,4,"(76.0, 84.0]"
19,0,Footwear,74,Winter,3.1,0,,13,Fortnightly,18–25,1,"(68.0, 76.0]"
63,0,Footwear,39,Winter,3.5,0,,5,Fortnightly,56–65,1,"(36.0, 44.0]"
69,0,Clothing,80,Spring,4.9,0,,11,Weekly,65+,4,"(76.0, 84.0]"
65,0,Accessories,59,Summer,4.4,0,,49,Weekly,65+,3,"(52.0, 60.0]"
63,0,Outerwear,68,Fall,4.4,0,,1,Fortnightly,56–65,3,"(60.0, 68.0]"
28,0,Clothing,77,Fall,3.4,0,,11,Quarterly,26–35,1,"(76.0, 84.0]"
67,0,Accessories,50,Winter,3.0,0,,47,Every 3 Months,65+,0,"(44.0, 52.0]"
51,0,Clothing,45,Fall,2.6,0,,20,Monthly,46–55,0,"(44.0, 52.0]"
59,0,Clothing,71,Summer,3.2,0,,18,Annually,56–65,1,"(68.0, 76.0]"
25,0,Clothing,52,Fall,4.6,0,,43,Quarterly,26–35,4,"(44.0, 52.0]"
31,0,Footwear,50,Winter,3.8,0,,4,Every 3 Months,26–35,2,"(44.0, 52.0]"
62,0,Accessories,66,Summer,4.8,0,,20,Quarterly,56–65,4,"(60.0, 68.0]"
51,0,Footwear,81,Fall,4.5,0,,7,Monthly,46–55,3,"(76.0, 84.0]"
32,0,Clothing,28,Summer,4.2,0,,31,Fortnightly,26–35,3,"(19.92, 28.0]"
35,0,Accessories,65,Winter,2.7,0,,41,Fortnightly,36–45,0,"(60.0, 68.0]"
70,0,Accessories,80,Winter,4.5,0,,3,Monthly,65+,3,"(76.0, 84.0]"
19,0,Accessories,94,Spring,4.9,0,,16,Monthly,18–25,4,"(92.0, 100.0]"
32,0,Accessories,30,Fall,2.8,0,,43,Annually,26–35,0,"(28.0, 36.0]"
56,0,Clothing,45,Fall,3.5,0,,29,Fortnightly,56–65,1,"(44.0, 52.0]"
53,0,Outerwear,91,Summer,2.5,0,,5,Bi-Weekly,46–55,0,"(84.0, 92.0]"
22,0,Accessories,36,Winter,2.9,0,,30,Quarterly,18–25,0,"(28.0, 36.0]"
26,0,Accessories,73,Fall,4.2,0,,33,Monthly,26–35,3,"(68.0, 76.0]"
42,0,Clothing,60,Fall,4.6,0,,46,Bi-Weekly,36–45,4,"(52.0, 60.0]"
30,0,Clothing,77,Winter,3.0,0,,17,Fortnightly,26–35,0,"(76.0, 84.0]"
29,0,Clothing,86,Spring,4.4,0,,47,Bi-Weekly,26–35,3,"(84.0, 92.0]"
47,0,Clothing,42,Summer,2.6,0,,17,Bi-Weekly,46–55,0,"(36.0, 44.0]"
59,0,Footwear,70,Spring,4.8,0,,17,Bi-Weekly,56–65,4,"(68.0, 76.0]"
34,0,Clothing,44,Summer,2.9,0,,28,Every 3 Months,26–35,0,"(36.0, 44.0]"
52,0,Accessories,91,Spring,3.0,0,,8,Monthly,46–55,0,"(84.0, 92.0]"
47,0,Accessories,30,Fall,4.5,0,,8,Quarterly,46–55,3,"(28.0, 36.0]"
24,0,Clothing,23,Fall,3.7,0,,4,Bi-Weekly,18–25,2,"(19.92, 28.0]"
63,0,Footwear,21,Summer,4.8,0,,24,Weekly,56–65,4,"(19.92, 28.0]"
59,0,Outerwear,34,Spring,4.8,0,,29,Fortnightly,56–65,4,"(28.0, 36.0]"
66,0,Clothing,46,Summer,4.7,0,,10,Weekly,65+,4,"(44.0, 52.0]"
45,0,Clothing,41,Winter,2.6,0,,11,Bi-Weekly,46–55,0,"(36.0, 44.0]"
38,0,Clothing,33,Fall,4.6,0,,18,Fortnightly,36–45,4,"(28.0, 36.0]"
63,0,Clothing,48,Fall,3.4,0,,26,Annually,56–65,1,"(44.0, 52.0]"
55,0,Clothing,66,Winter,3.0,0,,39,Weekly,56–65,0,"(60.0, 68.0]"
25,0,Clothing,54,Spring,4.0,0,,4,Annually,26–35,2,"(52.0, 60.0]"
51,0,Accessories,55,Fall,2.6,0,,24,Weekly,46–55,0,"(52.0, 60.0]"
28,0,Accessories,84,Summer,3.4,0,,2,Every 3 Months,26–35,1,"(76.0, 84.0]"
46,0,Footwear,66,Spring,4.5,0,,36,Annually,46–55,3,"(60.0, 68.0]"
58,0,Footwear,65,Spring,2.7,0,,36,Weekly,56–65,0,"(60.0, 68.0]"
30,0,Footwear,83,Fall,2.9,0,,23,Every 3 Months,26–35,0,"(76.0, 84.0]"
68,0,Accessories,61,Winter,4.0,0,,36,Quarterly,65+,2,"(60.0, 68.0]"
28,0,Clothing,65,Summer,3.2,0,,2,Annually,26–35,1,"(60.0, 68.0]"
26,0,Footwear,55,Spring,4.0,0,,17,Bi-Weekly,26–35,2,"(52.0, 60.0]"
35,0,Accessories,79,Fall,3.4,0,,19,Weekly,36–45,1,"(76.0, 84.0]"
40,0,Clothing,96,Fall,4.9,0,,41,Monthly,36–45,4,"(92.0, 100.0]"
31,0,Clothing,43,Fall,3.6,0,,27,Quarterly,26–35,2,"(36.0, 44.0]"
60,0,Accessories,40,Summer,3.6,0,,32,Fortnightly,56–65,2,"(36.0, 44.0]"
69,0,Accessories,62,Fall,3.2,0,,33,Annually,65+,1,"(60.0, 68.0]"
51,0,Clothing,72,Spring,3.7,0,,24,Quarterly,46–55,2,"(68.0, 76.0]"
49,0,Footwear,87,Spring,2.6,0,,31,Every 3 Months,46–55,0,"(84.0, 92.0]"
18,0,Accessories,31,Winter,3.9,0,,35,Weekly,18–25,2,"(28.0, 36.0]"
63,0,Accessories,34,Fall,3.4,0,,2,Monthly,56–65,1,"(28.0, 36.0]"
57,0,Clothing,53,Fall,3.4,0,,42,Every 3 Months,56–65,1,"(52.0, 60.0]"
45,0,Clothing,85,Summer,4.2,0,,47,Every 3 Months,46–55,3,"(84.0, 92.0]"
36,0,Clothing,50,Fall,2.9,0,,44,Bi-Weekly,36–45,0,"(44.0, 52.0]"
20,0,Clothing,91,Summer,4.1,0,,8,Every 3 Months,18–25,3,"(84.0, 92.0]"
21,0,Accessories,56,Fall,3.6,0,,13,Quarterly,18–25,2,"(52.0, 60.0]"
62,0,Outerwear,60,Fall,4.0,0,,10,Annually,56–65,2,"(52.0, 60.0]"
23,0,Outerwear,34,Fall,4.0,0,,1,Fortnightly,18–25,2,"(28.0, 36.0]"
26,0,Footwear,30,Spring,3.6,0,,1,Monthly,26–35,2,"(28.0, 36.0]"
30,0,Accessories,71,Winter,3.1,0,,18,Annually,26–35,1,"(68.0, 76.0]"
18,0,Clothing,100,Winter,4.4,0,,2,Annually,18–25,3,"(92.0, 100.0]"
47,0,Accessories,85,Fall,4.3,0,,36,Every 3 Months,46–55,3,"(84.0, 92.0]"
41,0,Clothing,83,Summer,3.5,0,,17,Bi-Weekly,36–45,1,"(76.0, 84.0]"
